nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
TACNA,JORGE BASADRE,ITE,TANAPACHE,418698,2303030012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,18,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.821950000000015,-71.0675
TACNA,JORGE BASADRE,ITE,ALFARILLO,418699,2303030013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,46,46,78,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.870116999999993,-70.99130500000001
TACNA,JORGE BASADRE,ITE,PAMPA ITE SUR,418702,2303030017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,63,40,87,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.886914999999988,-70.94815999999997
TACNA,JORGE BASADRE,ITE,SAN ISIDRO,418704,2303030019,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,80,185,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.883856999999978,-70.98940499999998
TACNA,JORGE BASADRE,ITE,PUNTA PICATA,418705,2303030021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,20,75,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.866908000000024,-71.09576199999998
TUMBES,TUMBES,PAMPAS DE HOSPITAL,PEÑA BLANCA,419003,2401040004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,83,80,350,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.678017000000011,-80.38582000000002
TUMBES,TUMBES,SAN JACINTO,FRANCOS,419028,2401050007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,42,123,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-3.688317999999981,-80.4565
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,HOYOLA,419061,2402010005,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-3.753926999999976,-80.617573
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,HUACURA,419065,2402010009,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,38,20,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.757614999999987,-80.790253
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,NUEVO PARAISO,419066,2402010010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,47,22,110,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-3.7766149999999925,-80.79748000000001
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,BUENA VISTA,419068,2402010012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.791776000000027,-80.70462600000002
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PEÑA REDONDA,419069,2402010013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,6,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-3.8503000000000043,-80.82815299999999
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PAN VIEJO,419071,2402010015,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-3.8254079999999817,-80.68867999999998
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,EL RUBIO,419073,2402010017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,31,25,125,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-3.874908000000005,-80.831817
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PUNTA PICO,419074,2402010033,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,3,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-3.746323000000018,-80.78383000000002
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PAMPA DE LOS CHIVATOS,419075,2402010034,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-3.743362999999988,-80.64987000000002
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,LAS ANIMAS,419076,2402010035,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,16,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-3.7888379999999984,-80.61161800000002
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,LOS POZOS,419077,2402010036,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,2,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-3.6874500000000126,-80.6705
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PLAYA FLORIDA,419078,2402010037,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,14,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-3.763075000000015,-80.79335500000002
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,SANDIA,419079,2402010038,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.7800700000000234,-80.79825
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PALO SANTO,419080,2402010039,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.7986950000000093,-80.80713500000002
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PALOS GRUESOS,419081,2402010040,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.807770000000005,-80.65436999999997
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,DOS BOCANAS,419082,2402010041,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.7700479999999743,-80.62332300000003
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PAPAGALLOS,419083,2402010042,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-3.7369299999999726,-80.71301
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,PLATERITOS,419113,2402030002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,48,0,240,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-3.8911219999999958,-80.85182300000002
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,PUNTA MERO,419114,2402030003,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,0,225,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-3.898852999999974,-80.86755
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,PLATERITOS CAMPO,419115,2402030004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,0,25,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-3.9408750000000055,-80.80222800000001
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,CERRO PELADO,419124,2402030014,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,25,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-4.088723000000016,-81.02282300000002
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,SALAO CHICO,419131,2402030023,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,15,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-3.961067000000014,-80.81236999999999
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,SALAO GRANDE,419133,240203,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,12,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-4.040988000000027,-80.89068500000002
TUMBES,ZARUMILLA,ZARUMILLA,EL BENDITO,419135,2403010002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,52,50,150,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-3.451217999999983,-80.31644799999998
UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVA BARRANCA,419626,2501070026,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,55,55,200,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-8.525161000000026,-74.39275900000001
