nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,conserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
HUANCAVELICA,HUANCAVELICA,YAULI,ACCOCANCHA,363437,0901170070,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,8,4,8,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.776183000000003,-74.83613700000001
HUANCAVELICA,HUANCAVELICA,YAULI,TACTANCA,363441,0901170075,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,10,5,10,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.862925000000018,-74.82610299999999
HUANCAVELICA,HUANCAVELICA,YAULI,ERAPAMPA,363453,0901170087,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,8,35,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.849130000000002,-74.72906
HUANCAVELICA,HUANCAVELICA,YAULI,CALVARIO,363463,0901170098,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,47,8,47,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.80113,-74.84361200000001
HUANCAVELICA,HUANCAVELICA,YAULI,CAUCHOPATA,363471,0901170107,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,38,10,38,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-12.770559999999989,-74.82919299999998
HUANCAVELICA,HUANCAVELICA,YAULI,CHOPCCAPAMPA A,363483,0901170120,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,52,52,270,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.816198999999983,-74.74707899999999
HUANCAVELICA,HUANCAVELICA,YAULI,SANTA ROSA DE PACHACCLLA,363487,0901170124,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,30,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.863406999999995,-74.83337
HUANCAVELICA,HUANCAVELICA,HUANDO,ORCCONCCOCHA,363622,0901190079,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,13,40,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.668745000000001,-75.05532499999998
HUANCAVELICA,ACOBAMBA,ACOBAMBA,CCARACCOCHA,363687,0902010009,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,8,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.79310700000002,-74.59042499999998
HUANCAVELICA,ACOBAMBA,ACOBAMBA,SUMACCLLACCTA,363693,0902010015,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,42,42,114,20,60,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.801218000000006,-74.56456500000002
HUANCAVELICA,ACOBAMBA,ACOBAMBA,CCARABAMBA,363698,0902010021,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,75,65,200,65,200,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.824900000000014,-74.54127199999999
HUANCAVELICA,ACOBAMBA,ACOBAMBA,SACHAORCCO,363720,0902010047,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,45,190,25,90,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.817057999999975,-74.55416500000001
HUANCAVELICA,ACOBAMBA,ACOBAMBA,TINYAPAMPA,363721,0902010048,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,25,90,25,90,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.815369999999973,-74.55996699999997
HUANCAVELICA,ACOBAMBA,ACOBAMBA,PALMA CRUZ,363723,0902010050,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,2,5,2,5,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.820724999999982,-74.551153
HUANCAVELICA,ACOBAMBA,ACOBAMBA,RODEO PAMPA,363733,0902010063,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,1,1,1,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.817707999999982,-74.552907
HUANCAVELICA,ACOBAMBA,ACOBAMBA,SANTA RITA,363734,0902010064,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,6,14,6,14,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.819462999999985,-74.545208
HUANCAVELICA,ACOBAMBA,ACOBAMBA,PERESPAMPA,363737,0902010068,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,23,60,23,60,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.823050000000023,-74.558987
HUANCAVELICA,ACOBAMBA,ACOBAMBA,CCOCHAPAMPA,363738,0902010069,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,16,6,16,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.816437000000008,-74.55749800000001
HUANCAVELICA,ACOBAMBA,ACOBAMBA,MAMACCOCHA,363739,0902010070,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,14,30,14,30,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.817842999999982,-74.56128799999999
HUANCAVELICA,ACOBAMBA,ANDABAMBA,CCOCHAMARCA,363759,0902020006,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,110,110,380,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.630532000000017,-74.69607000000002
HUANCAVELICA,ACOBAMBA,ANDABAMBA,CHICURUPATA,363760,0902020007,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,13,35,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.646637999999996,-74.66089499999998
HUANCAVELICA,ACOBAMBA,ANDABAMBA,VILLA EL SOL,363766,0902020013,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,10,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.657398,-74.65621299999998
HUANCAVELICA,ACOBAMBA,ANDABAMBA,PUCA CCASA,363767,0902020014,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,8,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.656487000000027,-74.66539
HUANCAVELICA,ACOBAMBA,ANDABAMBA,LLACTA PATA,363770,0902020017,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,21,75,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.67353300000002,-74.64310499999999
HUANCAVELICA,ACOBAMBA,ANDABAMBA,DOS DE MAYO,363773,0902020020,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,72,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.677237999999988,-74.64530500000001
HUANCAVELICA,ACOBAMBA,ANDABAMBA,ÑUÑUMA,363780,0902020029,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.697627000000011,-74.62224500000002
HUANCAVELICA,ACOBAMBA,ANDABAMBA,BARRIO NUEVO,363791,0902020040,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,9,20,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.703957000000003,-74.660098
HUANCAVELICA,ACOBAMBA,ANDABAMBA,CUITER PATA,363792,0902020041,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,7,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.696230000000014,-74.62167799999997
HUANCAVELICA,ACOBAMBA,ANTA,QUESERA,363810,0902030015,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,16,54,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.809191999999996,-74.650125
HUANCAVELICA,ACOBAMBA,ANTA,PANTAHUASI,363811,0902030016,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,2,4,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.805117999999993,-74.63998700000002
HUANCAVELICA,ACOBAMBA,ANTA,JATUN PUCRO,363812,0902030017,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,12,20,12,20,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.803119999999979,-74.63944800000002
HUANCAVELICA,ACOBAMBA,ANTA,PARIAHUANCA 1 (ATUCCHUACHANA),363814,0902030019,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,20,18,20,18,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.805409999999995,-74.63227
HUANCAVELICA,ACOBAMBA,ANTA,UCHCUPAMPA,363815,0902030020,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,6,2,6,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.813940000000002,-74.64017999999999
HUANCAVELICA,ACOBAMBA,ANTA,ACCHICCACCA,363817,0902030022,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,8,24,8,24,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.815945,-74.65016700000001
HUANCAVELICA,ACOBAMBA,ANTA,PARCCOYLLA,363825,0902030030,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,16,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.838257999999996,-74.64477699999998
HUANCAVELICA,ACOBAMBA,ANTA,OCCOSLLA,363826,0902030031,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,40,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-12.838045000000022,-74.65018500000002
HUANCAVELICA,ACOBAMBA,ANTA,SOLARITO,363836,0902030041,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,10,4,10,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.790838000000008,-74.67447800000002
HUANCAVELICA,ACOBAMBA,ANTA,TUMBESCHAYOCC PAMPA,363838,0902030043,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,3,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-12.791909999999973,-74.67973999999998
HUANCAVELICA,ACOBAMBA,ANTA,CAUCHOPATA,363839,0902030044,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,6,3,6,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.81221499999998,-74.68633299999999
HUANCAVELICA,ACOBAMBA,ANTA,MOLINOYOCC,363841,0902030046,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,38,10,38,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.821061999999984,-74.687973
HUANCAVELICA,ACOBAMBA,ANTA,EMILLAY,363845,0902030050,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,26,6,26,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.828039999999987,-74.70173999999997
HUANCAVELICA,ACOBAMBA,ANTA,VILLA VISTA,363847,0902030052,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,46,10,46,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.784277999999972,-74.62909300000001
HUANCAVELICA,ACOBAMBA,ANTA,ERAPATA,363848,0902030053,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,5,21,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.851764000000003,-74.63880699999999
HUANCAVELICA,ACOBAMBA,CAJA,MISSQUECC,363867,0902040018,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,6,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.855661999999995,-74.47053799999998
HUANCAVELICA,ACOBAMBA,CAJA,QUINAHUA,363874,0902040025,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,14,5,14,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.87902200000002,-74.492354999999975
HUANCAVELICA,ACOBAMBA,CAJA,CCESCCETO,363875,0902040026,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,16,5,16,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.882687999999973,-74.48860200000001
HUANCAVELICA,ACOBAMBA,CAJA,OSNA PITE,363883,0902040034,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,21,6,21,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.907022999999981,-74.491893
HUANCAVELICA,ACOBAMBA,CAJA,CANGAR,363886,0902040037,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,27,67,27,67,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.937956999999983,-74.44864999999999
HUANCAVELICA,ACOBAMBA,CAJA,MOROCHO PAMPA,363899,0902040052,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,30,7,30,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.880679999999984,-74.48622699999999
HUANCAVELICA,ACOBAMBA,CAJA,AYAORCCO,363900,0902040053,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,2,5,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.878528000000017,-74.48024299999997
HUANCAVELICA,ACOBAMBA,MARCAS,HUANAYPAMPA,363919,0902050020,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,53,30,53,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.911990000000003,-74.42143299999998
HUANCAVELICA,ACOBAMBA,PAUCARA,PROGRESO,363934,0902060011,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,75,175,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.666870000000017,-74.71114
HUANCAVELICA,ACOBAMBA,PAUCARA,AGUAS TERMALES,363937,0902060014,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,63,63,226,42,83,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-12.669484000000011,-74.71122100000002
HUANCAVELICA,ACOBAMBA,PAUCARA,TAMBILLONI  HUAYCCO,363950,0902060027,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,38,15,38,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.71421700000002,-74.68007999999998
HUANCAVELICA,ACOBAMBA,PAUCARA,UÑARUMI,363953,0902060033,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,5,21,9,48,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.72620599999999,-74.693917
HUANCAVELICA,ACOBAMBA,PAUCARA,CAMPAMENTO,363954,0902060034,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,80,80,170,40,144,Con servicio,Abastecido por centro poblado vecino,No,No,Si,Si,-12.719921,-74.67096400000003
HUANCAVELICA,ACOBAMBA,PAUCARA,JATUNPAMPA,363962,0902060046,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,20,65,20,65,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.724069999999983,-74.67139400000002
HUANCAVELICA,ACOBAMBA,PAUCARA,CCOCHAPATA,363968,0902060053,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,54,15,55,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.755066,-74.67971799999998
HUANCAVELICA,ACOBAMBA,PAUCARA,MACHAYPATA,363974,0902060059,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,11,39,12,45,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.749603999999977,-74.68831999999998
HUANCAVELICA,ACOBAMBA,PAUCARA,MEJORADA,363981,0902060066,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,28,28,164,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.764349999999979,-74.74016999999998
HUANCAVELICA,ACOBAMBA,PAUCARA,RAYANNIYOCC PAMPA,363990,0902060078,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,20,65,25,90,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.771794,-74.69235700000002
HUANCAVELICA,ACOBAMBA,PAUCARA,CHILHUAPUQUIO,363992,0902060080,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,17,42,20,70,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.764453000000003,-74.69472400000001
HUANCAVELICA,ACOBAMBA,PAUCARA,SALTA PAMPA,363997,0902060087,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,32,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.787540999999976,-74.70888200000002
HUANCAVELICA,ACOBAMBA,PAUCARA,CALLPANA,364006,0902060099,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,18,90,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.801470999999992,-74.71515299999999
HUANCAVELICA,ACOBAMBA,PAUCARA,PUMARANRA ALTA,364021,0902060118,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,41,41,160,22,56,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-12.68345499999998,-74.728456
HUANCAVELICA,ACOBAMBA,PAUCARA,MILLLHUA RUTUNA,364027,090206,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,25,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.723062000000027,-74.72738800000002
HUANCAVELICA,ACOBAMBA,PAUCARA,MILLHUA RUTUNA,364028,090206,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,18,72,0,0,Con servicio,Abastecido por centro poblado vecino,No,Si,,,-12.723062000000027,-74.72738800000002
HUANCAVELICA,ACOBAMBA,PAUCARA,SOCCYAPUCRO,364033,090206,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,100,0,0,Con servicio,Abastecido por centro poblado vecino,No,No,No,Si,-12.723062000000027,-74.72738800000002
HUANCAVELICA,ACOBAMBA,POMACOCHA,URPAYPUQUIO,364052,0902070019,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,15,45,21,45,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.871719999999982,-74.53706199999999
HUANCAVELICA,ACOBAMBA,POMACOCHA,CERCOPAMPA,364053,0902070020,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,40,85,40,85,Con servicio,Abastecido por centro poblado vecino,No,No,Si,No,-12.87448999999998,-74.52488
